599591432;45.1321; 58.7579; 1039.34; 0.0984483;-0.0474858;-0.994009;-0.192801;-0.980845;0.0277615;-0.976287;0.188913;-0.105718;0.214282
599594417;45.1299; 58.7545; 1039.33; 0.09837;-0.0474916;-0.994016;-0.193098;-0.980787;0.0277502;-0.976237;0.189213;-0.105651;0.214369
599597402;45.1298; 58.7571; 1039.33; 0.0984062;-0.0474084;-0.994016;-0.192715;-0.980864;0.0277025;-0.976308;0.188836;-0.105659;0.214628
599600387;45.1293; 58.7576; 1039.31; 0.0982262;-0.0473598;-0.994036;-0.192902;-0.980828;0.0276688;-0.976289;0.189034;-0.105479;0.214807
599603372;45.1298; 58.7615; 1039.32; 0.0983631;-0.0473133;-0.994025;-0.192752;-0.980859;0.0276129;-0.976305;0.188884;-0.1056;0.214143
599606357;45.1309; 58.7663; 1039.31; 0.0983227;-0.0472663;-0.994031;-0.192915;-0.980828;0.0275565;-0.976277;0.189054;-0.105556;0.214029
599609342;45.1312; 58.7719; 1039.3; 0.0984049;-0.0472027;-0.994026;-0.192622;-0.980887;0.0275099;-0.976326;0.188764;-0.105616;0.213578
599612327;45.1334; 58.7766; 1039.29; 0.0983071;-0.0471587;-0.994038;-0.192709;-0.980871;0.0274757;-0.976319;0.188859;-0.105514;0.214374
599615312;45.1355; 58.7836; 1039.28; 0.0983136;-0.0470989;-0.99404;-0.192371;-0.980938;0.0274521;-0.976385;0.188526;-0.1055;0.214496
599618297;45.1387; 58.789; 1039.27; 0.098273;-0.0471051;-0.994044;-0.192631;-0.980888;0.0274378;-0.976338;0.188787;-0.105469;0.214699
599621282;45.1416; 58.7931; 1039.26; 0.0983779;-0.047157;-0.994031;-0.192774;-0.980859;0.0274535;-0.976299;0.188922;-0.105585;0.213647
599624267;45.1453; 58.8005; 1039.25; 0.0983781;-0.047146;-0.994032;-0.192534;-0.980906;0.0274685;-0.976346;0.188683;-0.105577;0.214202
599627252;45.1498; 58.806; 1039.23; 0.0984061;-0.0472016;-0.994026;-0.19255;-0.980901;0.0275163;-0.97634;0.188692;-0.105615;0.214316
